RegionID,SizeRank,City,RegionType,State,Date,New_Renter_Affordability
394447,179,Cedar Rapids,msa,IA,2017-05-31,0.1468986388694639
394348,180,Atlantic City,msa,NJ,2017-05-31,0.2158613827452107
394412,181,Bremerton,msa,WA,2017-05-31,0.2044055402127733
395103,182,Sioux Falls,msa,SD,2017-05-31,0.1545479565994659
395065,183,Santa Cruz,msa,CA,2017-05-31,0.3332661192442989
394572,184,Erie,msa,PA,2017-05-31,0.1606956431687033
394924,185,Norwich,msa,CT,2017-05-31,0.1717409752940953
394323,186,Amarillo,msa,TX,2017-05-31,0.2167118191530455
394772,187,Laredo,msa,TX,2017-05-31,0.2666651089969577
395171,188,Tuscaloosa,msa,AL,2017-05-31,0.2499484833225264
394483,189,College Station,msa,TX,2017-05-31,0.3410136682868536
394732,190,Kalamazoo,msa,MI,2017-05-31,0.1874532970575446
394811,191,Lynchburg,msa,VA,2017-05-31,0.1904223048951647
394455,192,Charleston,msa,WV,2017-05-31,0.2103032084285867
395240,193,Yakima,msa,WA,2017-05-31,0.21550653058589944
394585,194,Fargo,msa,ND,2017-05-31,0.1668509315829667
394387,195,Binghamton,msa,NY,2017-05-31,0.22936704278280803
394609,196,Fort Smith,msa,AR,2017-05-31,0.1732534256486274
394334,197,Appleton,msa,WI,2017-05-31,0.1764702368356943
845160,198,Prescott Valley,msa,AZ,2017-05-31,0.2625113039387647
395161,199,Topeka,msa,KS,2017-05-31,0.1537169699525329
394813,200,Macon,msa,GA,2017-05-31,0.2024076757192805
395174,201,Tyler,msa,TX,2017-05-31,0.2370603122548947
394361,202,Barnstable Town,msa,MA,2017-05-31,0.260357249904901
394519,203,Daphne,msa,AL,2017-05-31,0.2226706166370178
394378,205,Bellingham,msa,WA,2017-05-31,0.2358353056948728
394429,206,Burlington,msa,VT,2017-05-31,0.240673225009665
395030,207,Rochester,msa,MN,2017-05-31,0.202688243156214
753895,208,Lafayette,msa,IN,2017-05-31,0.2153041076511504
394454,209,Champaign,msa,IL,2017-05-31,0.1979242060827861
394848,210,Medford,msa,OR,2017-05-31,0.2638537923283151
394459,212,Charlottesville,msa,VA,2017-05-31,0.214726484413391
394763,213,Lake Charles,msa,LA,2017-05-31,0.2170517081068899
394773,214,Las Cruces,msa,NM,2017-05-31,0.2708334976980058
394464,215,Chico,msa,CA,2017-05-31,0.2731322444979004
394681,216,Hilton Head Island,msa,SC,2017-05-31,0.2360778863055644
394346,217,Athens,msa,GA,2017-05-31,0.251924516083255
394765,218,Lake Havasu City,msa,AZ,2017-05-31,0.2633859644960333
394485,219,Columbia,msa,MO,2017-05-31,0.1692154174170016
395114,220,Springfield,msa,IL,2017-05-31,0.1568861646461934
394691,221,Houma,msa,LA,2017-05-31,0.251868622951395
394872,222,Monroe,msa,LA,2017-05-31,0.251868622951395
394565,223,Elkhart,msa,IN,2017-05-31,0.18817217030844216
394726,224,Johnson City,msa,TN,2017-05-31,0.2284606226893308
395247,225,Yuma,msa,AZ,2017-05-31,0.2387616604039502
394623,226,Gainesville,msa,GA,2017-05-31,0.2170931887874575
394716,227,Jacksonville,msa,NC,2017-05-31,0.1944464983404958
394597,228,Florence,msa,SC,2017-05-31,0.2378979350808115
395118,230,St. Cloud,msa,MN,2017-05-31,0.1715983920719776
395011,231,Racine,msa,WI,2017-05-31,0.1764702368356943
394380,232,Bend,msa,OR,2017-05-31,0.2736545221135679
395047,233,Saginaw,msa,MI,2017-05-31,0.1932872073400804
395202,234,Warner Robins,msa,GA,2017-05-31,0.1822029955661068
395151,235,Terre Haute,msa,IN,2017-05-31,0.18817217030844216
395009,237,Punta Gorda,msa,FL,2017-05-31,0.2846534511944707
394386,239,Billings,msa,MT,2017-05-31,0.1782804467995274
395018,240,Redding,msa,CA,2017-05-31,0.2296521673761286
394748,241,Kingston,msa,NY,2017-05-31,0.2275131368150853
394960,242,Panama City,msa,FL,2017-05-31,0.2407880400776614
394729,243,Joplin,msa,MO,2017-05-31,0.18043599741915725
394539,244,Dover,msa,DE,2017-05-31,0.2461105311083236
394559,245,El Centro,msa,CA,2017-05-31,0.2907982319336055
394712,246,Jackson,msa,TN,2017-05-31,0.22208103779453492
395246,247,Yuba City,msa,CA,2017-05-31,0.2616714309730136
394406,248,Bowling Green,msa,KY,2017-05-31,0.19427645442844665
395119,249,St. George,msa,UT,2017-05-31,0.2579595811748066
394896,250,Muskegon,msa,MI,2017-05-31,0.1932872073400804
394299,251,Abilene,msa,TX,2017-05-31,0.2108548598898472
394707,252,Iowa City,msa,IA,2017-05-31,0.1962899863458432
394351,253,Auburn,msa,AL,2017-05-31,0.2538479620660105
394860,254,Midland,msa,TX,2017-05-31,0.206024161829197
394671,255,Hattiesburg,msa,MS,2017-05-31,0.2293087138827018
753869,255,Bloomington,msa,IL,2017-05-31,0.1452494570136573
394944,257,Oshkosh,msa,WI,2017-05-31,0.1323843051442165
394555,258,Eau Claire,msa,WI,2017-05-31,0.1764702368356943
394651,259,Greenville,msa,NC,2017-05-31,0.22828414456905
394428,260,Burlington,msa,NC,2017-05-31,0.1804933415281213
395210,261,Waterloo,msa,IA,2017-05-31,0.1849577570456602
394480,262,Coeur d'Alene,msa,ID,2017-05-31,0.2165225449674483
394553,263,East Stroudsburg,msa,PA,2017-05-31,0.1951220502302255
395007,264,Pueblo,msa,CO,2017-05-31,0.2257071903367526
394392,265,Blacksburg,msa,VA,2017-05-31,0.20652805959026962
395215,266,Wausau,msa,WI,2017-05-31,0.1764702368356943
394731,267,Kahului,msa,HI,2017-05-31,0.3006841057764841
394720,268,Janesville,msa,WI,2017-05-31,0.1764702368356943
394393,270,Bloomington,msa,IN,2017-05-31,0.25138458541678
394930,271,Odessa,msa,TX,2017-05-31,0.23677340485407866
394710,272,Jackson,msa,MI,2017-05-31,0.155035236896633
395125,273,State College,msa,PA,2017-05-31,0.1808585395302165
395079,274,Sebastian,msa,FL,2017-05-31,0.2784744699433638
394814,275,Madera,msa,CA,2017-05-31,0.2907982319336055
394523,276,Decatur,msa,AL,2017-05-31,0.21798602248107102
394453,277,Chambersburg,msa,PA,2017-05-31,0.1655046478376887
395193,278,Vineland,msa,NJ,2017-05-31,0.2329287376964235
394703,279,Idaho Falls,msa,ID,2017-05-31,0.1444274876232694
394639,280,Grand Junction,msa,CO,2017-05-31,0.215146356725628
394563,281,Elizabethtown,msa,KY,2017-05-31,0.19427645442844665
394917,282,Niles,msa,MI,2017-05-31,0.1932872073400804
394873,283,Monroe,msa,MI,2017-05-31,0.1932872073400804
395066,284,Santa Fe,msa,NM,2017-05-31,0.2485920604684596
394314,286,Alexandria,msa,LA,2017-05-31,0.251868622951395
395163,287,Traverse City,msa,MI,2017-05-31,0.1932872073400804
394359,288,Bangor,msa,ME,2017-05-31,0.2392618215753747
394685,289,Homosassa Springs,msa,FL,2017-05-31,0.2729647715485933
394662,290,Hanford,msa,CA,2017-05-31,0.2907982319336055
394723,291,Jefferson City,msa,MO,2017-05-31,0.18043599741915725
394598,292,Florence,msa,AL,2017-05-31,0.21798602248107102
394537,293,Dothan,msa,AL,2017-05-31,0.21798602248107102
394306,295,Albany,msa,GA,2017-05-31,0.1818016523553431
395102,297,Sioux City,msa,IA,2017-05-31,0.1756542957630648
395223,298,Wichita Falls,msa,TX,2017-05-31,0.1813683519583172
395152,299,Texarkana,msa,TX,2017-05-31,0.23677340485407866
395182,300,Valdosta,msa,GA,2017-05-31,0.21294653088390664
394800,301,Logan,msa,UT,2017-05-31,0.1984329604608879
394595,302,Flagstaff,msa,AZ,2017-05-31,0.2387616604039502
395036,303,Rocky Mount,msa,NC,2017-05-31,0.219571763064085
394515,305,Dalton,msa,GA,2017-05-31,0.21294653088390664
394783,306,Lebanon,msa,PA,2017-05-31,0.1808585395302165
394880,307,Morristown,msa,TN,2017-05-31,0.22208103779453492
395232,308,Winchester,msa,VA,2017-05-31,0.2237316424948777
395221,309,Wheeling,msa,OH,2017-05-31,0.179503699500341
394879,310,Morgantown,msa,WV,2017-05-31,0.2550009025488893
394756,311,La Crosse,msa,WI,2017-05-31,0.1764702368356943
394900,312,Napa,msa,CA,2017-05-31,0.3135531354877527
395013,313,Rapid City,msa,SD,2017-05-31,0.1545479565994659
395139,314,Sumter,msa,SC,2017-05-31,0.2429228345722958
395117,316,Springfield,msa,OH,2017-05-31,0.179503699500341
394668,317,Harrisonburg,msa,VA,2017-05-31,0.2061977711613619
394368,318,Battle Creek,msa,MI,2017-05-31,0.1932872073400804
395094,319,Sherman,msa,TX,2017-05-31,0.23677340485407866
394821,320,Manhattan,msa,KS,2017-05-31,0.2296193019091296
394442,321,Carbondale,msa,IL,2017-05-31,0.17786853742330638
394727,322,Johnstown,msa,PA,2017-05-31,0.1808585395302165
394728,323,Jonesboro,msa,AR,2017-05-31,0.2452877080559116
394390,324,Bismarck,msa,ND,2017-05-31,0.1668509315829667
394661,325,Hammond,msa,LA,2017-05-31,0.251868622951395
394983,326,Pittsfield,msa,MA,2017-05-31,0.260357249904901
394890,327,Mount Vernon,msa,WA,2017-05-31,0.21550653058589944
395153,329,The Villages,msa,FL,2017-05-31,0.26765464938422845
394307,330,Albany,msa,OR,2017-05-31,0.252734338915745
394633,331,Glens Falls,msa,NY,2017-05-31,0.22936704278280803
394780,332,Lawton,msa,OK,2017-05-31,0.1625636360126476
394474,334,Cleveland,msa,TN,2017-05-31,0.22208103779453492
395098,335,Sierra Vista,msa,AZ,2017-05-31,0.2387616604039502
394325,336,Ames,msa,IA,2017-05-31,0.1756542957630648
394824,337,Mansfield,msa,OH,2017-05-31,0.179503699500341
395128,338,Staunton,msa,VA,2017-05-31,0.20652805959026962
394321,340,Altoona,msa,PA,2017-05-31,0.1808585395302165
394905,341,New Bern,msa,NC,2017-05-31,0.219571763064085
394588,342,Farmington,msa,NM,2017-05-31,0.24871697966861672
395120,343,St. Joseph,msa,MO,2017-05-31,0.18043599741915725
395054,344,San Angelo,msa,TX,2017-05-31,0.2308781977204
395218,345,Wenatchee,msa,WA,2017-05-31,0.21550653058589944
394949,346,Owensboro,msa,KY,2017-05-31,0.19427645442844665
394778,349,Lawrence,msa,KS,2017-05-31,0.2154139233788023
394635,350,Goldsboro,msa,NC,2017-05-31,0.219571763064085
395213,351,Watertown,msa,NY,2017-05-31,0.22936704278280803
395089,352,Sheboygan,msa,WI,2017-05-31,0.1764702368356943
395217,353,Weirton,msa,OH,2017-05-31,0.179503699500341
394867,354,Missoula,msa,MT,2017-05-31,0.1827644788591836
394407,356,Bozeman,msa,MT,2017-05-31,0.1805224628293555
394333,357,Anniston,msa,AL,2017-05-31,0.21798602248107102
394374,358,Beckley,msa,WV,2017-05-31,0.23265205548873802
395225,359,Williamsport,msa,PA,2017-05-31,0.1808585395302165
394423,360,Brunswick,msa,GA,2017-05-31,0.21294653088390664
395173,361,Twin Falls,msa,ID,2017-05-31,0.19097741427634551
753872,361,California,msa,MD,2017-05-31,0.1652315786638699
394893,364,Muncie,msa,IN,2017-05-31,0.18817217030844216
394857,365,Michigan City,msa,IN,2017-05-31,0.18817217030844216
394788,367,Lewiston,msa,ME,2017-05-31,0.2392618215753747
394804,368,Longview,msa,WA,2017-05-31,0.21550653058589944
394734,370,Kankakee,msa,IL,2017-05-31,0.17786853742330638
394709,376,Ithaca,msa,NY,2017-05-31,0.22936704278280803
394637,377,Grand Forks,msa,MN,2017-05-31,0.21404214524147863
394524,378,Decatur,msa,IL,2017-05-31,0.17786853742330638
394369,380,Bay City,msa,MI,2017-05-31,0.1932872073400804
394599,381,Fond du Lac,msa,WI,2017-05-31,0.1764702368356943
394630,382,Gettysburg,msa,PA,2017-05-31,0.1808585395302165
394823,386,Mankato,msa,MN,2017-05-31,0.21404214524147863
394794,387,Lima,msa,OH,2017-05-31,0.179503699500341
395080,390,Sebring,msa,FL,2017-05-31,0.26765464938422845
394462,391,Cheyenne,msa,WY,2017-05-31,0.1930367640483854
394689,392,Hot Springs,msa,AR,2017-05-31,0.20506006718158648
394542,396,Dubuque,msa,IA,2017-05-31,0.1756542957630648
753912,398,Pinehurst,msa,NC,2017-05-31,0.2478093683929729
394953,399,Paducah,msa,KY,2017-05-31,0.19427645442844665
395190,400,Victoria,msa,TX,2017-05-31,0.23677340485407866
395038,401,Rome,msa,GA,2017-05-31,0.21294653088390664
394441,405,Cape Girardeau,msa,MO,2017-05-31,0.18043599741915725
394580,407,Fairbanks,msa,AK,2017-05-31,0.1897106272413347
394513,409,Cumberland,msa,MD,2017-05-31,0.18976899978502013
394928,410,Ocean City,msa,NJ,2017-05-31,0.2329287376964235
394505,411,Corvallis,msa,OR,2017-05-31,0.2583823886863517
394988,412,Pocatello,msa,ID,2017-05-31,0.19097741427634551
394964,419,Parkersburg,msa,WV,2017-05-31,0.23265205548873802
394980,421,Pine Bluff,msa,AR,2017-05-31,0.20506006718158648
394641,422,Grants Pass,msa,OR,2017-05-31,0.252734338915745
394568,432,Elmira,msa,NY,2017-05-31,0.22936704278280803
394644,433,Great Falls,msa,MT,2017-05-31,0.1805224628293555
394859,437,Midland,msa,MI,2017-05-31,0.1932872073400804
394755,438,Kokomo,msa,IN,2017-05-31,0.18817217030844216
394395,439,Bloomsburg,msa,PA,2017-05-31,0.1808585395302165
394675,441,Helena,msa,MT,2017-05-31,0.1805224628293555
394489,445,Columbus,msa,IN,2017-05-31,0.18817217030844216
394682,449,Hinesville,msa,GA,2017-05-31,0.2407467063801584
394445,454,Casper,msa,WY,2017-05-31,0.1637289478891749
394866,458,Minot,msa,ND,2017-05-31,0.1668509315829667
394638,462,Grand Island,msa,NE,2017-05-31,0.17274747368281673
395062,469,Sandusky,msa,OH,2017-05-31,0.179503699500341
394516,472,Danville,msa,IL,2017-05-31,0.17786853742330638
394787,518,Lewiston,msa,ID,2017-05-31,0.19097741427634551
394570,523,Enid,msa,OK,2017-05-31,0.19320699821980805
395199,525,Walla Walla,msa,WA,2017-05-31,0.21550653058589944
394444,551,Carson City,msa,NV,2017-05-31,0.2322926553010858
394551,552,Eagle Pass,msa,TX,2017-05-31,0.23677340485407866
394913,1,New York,msa,NY,2017-06-30,0.3718024807098238
753899,2,Los Angeles,msa,CA,2017-06-30,0.362176249687937
394463,3,Chicago,msa,IL,2017-06-30,0.255385795209351
394514,4,Dallas,msa,TX,2017-06-30,0.2173826937500018
394692,5,Houston,msa,TX,2017-06-30,0.2327191386470685
395209,6,"Washington, D.C.",msa,VA,2017-06-30,0.2190179274850762
394974,7,Philadelphia,msa,PA,2017-06-30,0.2304038925061197
394856,8,Miami,msa,FL,2017-06-30,0.3563356340146627
394347,9,Atlanta,msa,GA,2017-06-30,0.2134985555646699
394404,10,Boston,msa,MA,2017-06-30,0.3154973630497249
394976,11,Phoenix,msa,AZ,2017-06-30,0.2087421917022228
395057,12,San Francisco,msa,CA,2017-06-30,0.300765146200091
395025,13,Riverside,msa,CA,2017-06-30,0.2944221875351986
394532,14,Detroit,msa,MI,2017-06-30,0.1942387344659518
395078,15,Seattle,msa,WA,2017-06-30,0.2349429809378962
394865,16,Minneapolis,msa,MN,2017-06-30,0.1958164032166793
395056,17,San Diego,msa,CA,2017-06-30,0.3014593345200064
395148,18,Tampa,msa,FL,2017-06-30,0.2739330841793219
394530,19,Denver,msa,CO,2017-06-30,0.2248456097136877
394358,20,Baltimore,msa,MD,2017-06-30,0.2078282046772649
395121,21,St. Louis,msa,MO,2017-06-30,0.1789732880310336
394943,22,Orlando,msa,FL,2017-06-30,0.2737153127820054
394458,23,Charlotte,msa,NC,2017-06-30,0.2251577439904375
395055,24,San Antonio,msa,TX,2017-06-30,0.2349075027893805
394998,25,Portland,msa,OR,2017-06-30,0.2229920540876697
395045,26,Sacramento,msa,CA,2017-06-30,0.2617125096494309
394982,27,Pittsburgh,msa,PA,2017-06-30,0.2180613491472162
394466,28,Cincinnati,msa,OH,2017-06-30,0.1837140866501473
394355,29,Austin,msa,TX,2017-06-30,0.2076820372663982
394775,30,Las Vegas,msa,NV,2017-06-30,0.2325706291107054
394735,31,Kansas City,msa,MO,2017-06-30,0.1813110031083848
394492,32,Columbus,msa,OH,2017-06-30,0.1795904184316566
394705,34,Indianapolis,msa,IN,2017-06-30,0.1942833776007473
394475,35,Cleveland,msa,OH,2017-06-30,0.1961543198671952
395059,36,San Jose,msa,CA,2017-06-30,0.2744850527657409
394902,37,Nashville,msa,TN,2017-06-30,0.2447083627800511
395194,38,Virginia Beach,msa,VA,2017-06-30,0.2130811842191271
395005,39,Providence,msa,RI,2017-06-30,0.2218788889297788
394714,40,Jacksonville,msa,FL,2017-06-30,0.2234473882170409
394862,41,Milwaukee,msa,WI,2017-06-30,0.2016403093586207
394935,42,Oklahoma City,msa,OK,2017-06-30,0.203478145807577
395012,43,Raleigh,msa,NC,2017-06-30,0.1932689534500433
394849,44,Memphis,msa,TN,2017-06-30,0.2176040901844015
395022,45,Richmond,msa,VA,2017-06-30,0.1889507483161764
394807,46,Louisville,msa,KY,2017-06-30,0.1979216042179624
394910,47,New Orleans,msa,LA,2017-06-30,0.3020927784305841
395053,48,Salt Lake City,msa,UT,2017-06-30,0.1855596981661991
394669,49,Hartford,msa,CT,2017-06-30,0.1917941494877388
394425,50,Buffalo,msa,NY,2017-06-30,0.1848645580503313
394388,51,Birmingham,msa,AL,2017-06-30,0.2032717950062052
395031,52,Rochester,msa,NY,2017-06-30,0.2004387638362363
394640,53,Grand Rapids,msa,MI,2017-06-30,0.2153219619523515
395167,54,Tucson,msa,AZ,2017-06-30,0.2194517107172041
753924,55,Urban Honolulu,msa,HI,2017-06-30,0.2998357167549853
395169,56,Tulsa,msa,OK,2017-06-30,0.2120770720698758
394619,57,Fresno,msa,CA,2017-06-30,0.2739605608964111
395238,58,Worcester,msa,MA,2017-06-30,0.2004296458619893
394938,59,Omaha,msa,NE,2017-06-30,0.1690193382926882
394415,60,Bridgeport,msa,CT,2017-06-30,0.2312883793856283
394653,61,Greenville,msa,SC,2017-06-30,0.2272068555354646
394312,62,Albuquerque,msa,NM,2017-06-30,0.2270507323003199
394357,63,Bakersfield,msa,CA,2017-06-30,0.2528282328262942
394308,64,Albany,msa,NY,2017-06-30,0.1915757581382239
394753,65,Knoxville,msa,TN,2017-06-30,0.226448255501515
394367,66,Baton Rouge,msa,LA,2017-06-30,0.2366091316452884
394843,67,McAllen,msa,TX,2017-06-30,0.2699183789736231
394908,68,New Haven,msa,CT,2017-06-30,0.2139262867009578
394561,69,El Paso,msa,TX,2017-06-30,0.2682477595190847
394318,70,Allentown,msa,PA,2017-06-30,0.2051199247318925
394952,71,Oxnard,msa,CA,2017-06-30,0.2906208746206527
394486,72,Columbia,msa,SC,2017-06-30,0.2189879334446026
753906,73,North Port,msa,FL,2017-06-30,0.2880773904023972
845158,74,Dayton,msa,OH,2017-06-30,0.1805038441890327
394457,75,Charleston,msa,SC,2017-06-30,0.2437109023563258
394648,76,Greensboro,msa,NC,2017-06-30,0.2166813038932978
395134,77,Stockton,msa,CA,2017-06-30,0.2978217682622014
394440,78,Cape Coral,msa,FL,2017-06-30,0.2596237679027992
394399,79,Boise City,msa,ID,2017-06-30,0.2112382945346298
394484,80,Colorado Springs,msa,CO,2017-06-30,0.2166562451331076
394798,81,Little Rock,msa,AR,2017-06-30,0.1964108445091157
394766,82,Lakeland,msa,FL,2017-06-30,0.2773529098935289
394304,83,Akron,msa,OH,2017-06-30,0.1681457451729664
394531,84,Des Moines,msa,IA,2017-06-30,0.173993590194335
395115,85,Springfield,msa,MA,2017-06-30,0.2642996833648292
394931,87,Ogden,msa,UT,2017-06-30,0.1555010822725291
394816,88,Madison,msa,WI,2017-06-30,0.194100556214905
395235,89,Winston,msa,NC,2017-06-30,0.2266501621470519
394528,90,Deltona,msa,FL,2017-06-30,0.2802331694099979
395143,91,Syracuse,msa,NY,2017-06-30,0.1999137351794726
395006,92,Provo,msa,UT,2017-06-30,0.195691227295966
395160,93,Toledo,msa,OH,2017-06-30,0.1768541506431276
395224,94,Wichita,msa,KS,2017-06-30,0.1682772529287603
394549,95,Durham,msa,NC,2017-06-30,0.2210482946067268
394352,96,Augusta,msa,GA,2017-06-30,0.204961447363421
394957,97,Palm Bay,msa,FL,2017-06-30,0.2570752278593825
394711,98,Jackson,msa,MS,2017-06-30,0.2292606228691051
394666,99,Harrisburg,msa,PA,2017-06-30,0.1654567466734486
395113,100,Spokane,msa,WA,2017-06-30,0.1876720602608985
395075,101,Scranton,msa,PA,2017-06-30,0.1780076793217788
394460,102,Chattanooga,msa,TN,2017-06-30,0.217650258516745
394871,103,Modesto,msa,CA,2017-06-30,0.2592752318623862
394768,104,Lancaster,msa,PA,2017-06-30,0.1617176383465552
394997,105,Portland,msa,ME,2017-06-30,0.2381279091586065
395245,106,Youngstown,msa,OH,2017-06-30,0.1662785699339915
394770,107,Lansing,msa,MI,2017-06-30,0.1580467567184797
394590,108,Fayetteville,msa,AR,2017-06-30,0.2057368299832426
394589,109,Fayetteville,msa,NC,2017-06-30,0.2203040968045477
394792,110,Lexington,msa,KY,2017-06-30,0.1905660427046726
394971,111,Pensacola,msa,FL,2017-06-30,0.2261230433501029
395068,112,Santa Rosa,msa,CA,2017-06-30,0.2998662064249052
395019,113,Reno,msa,NV,2017-06-30,0.2325231174395662
394698,114,Huntsville,msa,AL,2017-06-30,0.1674366162864704
394995,115,Port St. Lucie,msa,FL,2017-06-30,0.3061304842881588
394761,116,Lafayette,msa,LA,2017-06-30,0.2349027028739331
394898,117,Myrtle Beach,msa,SC,2017-06-30,0.271260643023437
395116,118,Springfield,msa,MO,2017-06-30,0.1922495863826973
395195,119,Visalia,msa,CA,2017-06-30,0.2773256553883849
394746,120,Killeen,msa,TX,2017-06-30,0.1917306438093683
394338,121,Asheville,msa,NC,2017-06-30,0.257261653413676
395244,122,York,msa,PA,2017-06-30,0.1590138618338864
395183,123,Vallejo,msa,CA,2017-06-30,0.2601400673009835
753917,124,Santa Maria,msa,CA,2017-06-30,0.3525101829094648
395050,125,Salinas,msa,CA,2017-06-30,0.3106739538290289
395048,126,Salem,msa,OR,2017-06-30,0.2267699426292973
394870,127,Mobile,msa,AL,2017-06-30,0.2092108337910245
395015,128,Reading,msa,PA,2017-06-30,0.1490596581688526
394502,129,Corpus Christi,msa,TX,2017-06-30,0.2435816117975758
394421,130,Brownsville,msa,TX,2017-06-30,0.2942749569532319
394820,131,Manchester,msa,NH,2017-06-30,0.1857846069955568
394612,132,Fort Wayne,msa,IN,2017-06-30,0.160790583747245
394658,133,Gulfport,msa,MS,2017-06-30,0.2290353176560003
395051,134,Salisbury,msa,DE,2017-06-30,0.2900877725622394
394596,135,Flint,msa,MI,2017-06-30,0.1685435429049454
394972,136,Peoria,msa,IL,2017-06-30,0.1528572310375671
394439,137,Canton,msa,OH,2017-06-30,0.1590926914038942
395070,138,Savannah,msa,GA,2017-06-30,0.222242409917497
394327,139,Anchorage,msa,AK,2017-06-30,0.1891627430753344
394372,140,Beaumont,msa,TX,2017-06-30,0.196439563607702
395096,141,Shreveport,msa,LA,2017-06-30,0.2645825119054488
395164,142,Trenton,msa,NJ,2017-06-30,0.2511350915361123
394875,143,Montgomery,msa,AL,2017-06-30,0.216237857889129
394520,144,Davenport,msa,IL,2017-06-30,0.1660856879897687
395146,145,Tallahassee,msa,FL,2017-06-30,0.2219888960972794
394576,146,Eugene,msa,OR,2017-06-30,0.27052516965757
394901,147,Naples,msa,FL,2017-06-30,0.2937139749812783
394332,148,Ann Arbor,msa,MI,2017-06-30,0.2746899907326821
394927,149,Ocala,msa,FL,2017-06-30,0.2509302792116529
394679,150,Hickory,msa,NC,2017-06-30,0.21950989841026278
394697,151,Huntington,msa,OH,2017-06-30,0.2045268301336553
394602,152,Fort Collins,msa,CO,2017-06-30,0.2290795709374421
395033,153,Rockford,msa,IL,2017-06-30,0.1707772630073324
394796,154,Lincoln,msa,NE,2017-06-30,0.1773454463744929
394622,155,Gainesville,msa,FL,2017-06-30,0.2667686373415767
394405,156,Boulder,msa,CO,2017-06-30,0.2469105047976844
394646,157,Green Bay,msa,WI,2017-06-30,0.17618162706622978
394488,158,Columbus,msa,GA,2017-06-30,0.2108051323885329
395107,159,South Bend,msa,IN,2017-06-30,0.1641444902623186
395109,160,Spartanburg,msa,SC,2017-06-30,0.2273748073119579
394645,161,Greeley,msa,CO,2017-06-30,0.2193664805650891
394808,162,Lubbock,msa,TX,2017-06-30,0.2625330059065388
394471,163,Clarksville,msa,TN,2017-06-30,0.1983151652600652
395028,164,Roanoke,msa,VA,2017-06-30,0.1950657719253038
394579,165,Evansville,msa,IN,2017-06-30,0.1432995148279745
394747,167,Kingsport,msa,TN,2017-06-30,0.222100719809915
394741,168,Kennewick,msa,WA,2017-06-30,0.2116428758505645
395179,169,Utica,msa,NY,2017-06-30,0.22918057139719553
394660,170,Hagerstown,msa,MD,2017-06-30,0.1957346796828586
394543,171,Duluth,msa,MN,2017-06-30,0.2849307401916823
394937,172,Olympia,msa,WA,2017-06-30,0.2192775905839642
394803,173,Longview,msa,TX,2017-06-30,0.2020713814435417
395229,174,Wilmington,msa,NC,2017-06-30,0.2218968167149753
395061,175,San Luis Obispo,msa,CA,2017-06-30,0.3468697587303834
753875,176,Crestview,msa,FL,2017-06-30,0.2246902845253769
394851,177,Merced,msa,CA,2017-06-30,0.2594998561920526
395197,178,Waco,msa,TX,2017-06-30,0.2549290127479475
394447,179,Cedar Rapids,msa,IA,2017-06-30,0.1465397533340257
394348,180,Atlantic City,msa,NJ,2017-06-30,0.2158481241618761
394412,181,Bremerton,msa,WA,2017-06-30,0.2067415276812786
395103,182,Sioux Falls,msa,SD,2017-06-30,0.154892653845702
395065,183,Santa Cruz,msa,CA,2017-06-30,0.3305483061725473
394572,184,Erie,msa,PA,2017-06-30,0.1612360826914624
394924,185,Norwich,msa,CT,2017-06-30,0.1717762394364395
394323,186,Amarillo,msa,TX,2017-06-30,0.2161089274441538
394772,187,Laredo,msa,TX,2017-06-30,0.2646997859416586
395171,188,Tuscaloosa,msa,AL,2017-06-30,0.2493857703630441
394483,189,College Station,msa,TX,2017-06-30,0.3394417383941169
394732,190,Kalamazoo,msa,MI,2017-06-30,0.1878689974844208
394811,191,Lynchburg,msa,VA,2017-06-30,0.1899653284070867
394455,192,Charleston,msa,WV,2017-06-30,0.2111051625893618
395240,193,Yakima,msa,WA,2017-06-30,0.21601557581185657
394585,194,Fargo,msa,ND,2017-06-30,0.1669843096804181
394387,195,Binghamton,msa,NY,2017-06-30,0.22918057139719553
394609,196,Fort Smith,msa,AR,2017-06-30,0.1737312604165827
394334,197,Appleton,msa,WI,2017-06-30,0.17618162706622978
845160,198,Prescott Valley,msa,AZ,2017-06-30,0.2638613722496196
395161,199,Topeka,msa,KS,2017-06-30,0.1534935423552376
394813,200,Macon,msa,GA,2017-06-30,0.2027922131029653
395174,201,Tyler,msa,TX,2017-06-30,0.236867268079943
394361,202,Barnstable Town,msa,MA,2017-06-30,0.26007556409218113
394519,203,Daphne,msa,AL,2017-06-30,0.2232697983091036
394378,205,Bellingham,msa,WA,2017-06-30,0.2358164195565373
394429,206,Burlington,msa,VT,2017-06-30,0.2382931625129757
395030,207,Rochester,msa,MN,2017-06-30,0.2014600083946512
753895,208,Lafayette,msa,IN,2017-06-30,0.2160836608811839
394454,209,Champaign,msa,IL,2017-06-30,0.1982215040599232
394848,210,Medford,msa,OR,2017-06-30,0.2624934241949458
394459,212,Charlottesville,msa,VA,2017-06-30,0.2151429733727138
394763,213,Lake Charles,msa,LA,2017-06-30,0.2187656290411467
394773,214,Las Cruces,msa,NM,2017-06-30,0.2709071115400933
394464,215,Chico,msa,CA,2017-06-30,0.2708427761682093
394681,216,Hilton Head Island,msa,SC,2017-06-30,0.2348454945768004
394346,217,Athens,msa,GA,2017-06-30,0.25121443206805
